FromStopID;ToStopID;RunTime
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;880
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11518_32_11523_0;466
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;513
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;270
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11538_0_11530_46;659
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;509
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;1036
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_10965_0_10970_27;864
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11800_0_11164_0_11804_22_11166_22;864
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11967_0_11967_1_11963_44_10695_33_10705_0_10705_1;603
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11967_43_11963_0_10695_0_10705_33;1015
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_12113_47_12561_34_12556_9;1373
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11039_11_11037_0_12607_19_12605_0_11037_1_12605_1_12497_20_12499_0_12499_1;618
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_12570_35_12561_0;964
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_12751_33_12751_34_11845_43;632
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_12788_0_12763_0_12771_36;692
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_10661_0_10064_29_10663_31_10066_0;593
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;822
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_12434_34_12434_35;1162
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11804_21_10538_19_11166_21_10970_26_10537_0_10538_20;878
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_10537_16_10538_0;1144
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_10675_37_10671_0_11957_0_11962_49_10671_1_11957_1;859
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11679_0_11683_37_11679_1;1151
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11679_36_11683_0;455
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_10671_36_11882_47_11989_25;563
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11518_0_11838_49_11845_0_11523_30;293
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9777_0_9773_29;663
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9777_31_9773_0;1301
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11060_0_11067_23;212
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_10965_25_10970_0;1264
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_12123_27_12124_0_10487_0_10481_42;1264
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11065_20_11067_0_9852_0_9844_45;556
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11039_0_11037_12;621
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_12763_36_12771_0;773
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11475_0_11467_26_11475_1;563
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11475_27_10487_39_10481_0_11467_0;811
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11079_0_11077_9_11079_1_10705_29;885
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11079_10_11077_0;993
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_11082_16_10120_31_11085_0_12038_6;190
agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9852_46_9844_0;275
agg_10115_37_10115_38_10189_36_10189_37;1;1121
agg_10115_37_10115_38_10189_36_10189_37;9735_25;1810
agg_10115_37_10115_38_10189_36_10189_37;10994_37;1891
agg_10115_37_10115_38_10189_36_10189_37;11407_61;1757
agg_10115_37_10115_38_10189_36_10189_37;11658_39;1726
agg_10115_37_10115_38_10189_36_10189_37;11800_21;1955
agg_10115_37_10115_38_10189_36_10189_37;10661_32;2526
agg_10115_37_10115_38_10189_36_10189_37;10948_29;1759
agg_10115_37_10115_38_10189_36_10189_37;9873_50;1120
agg_10115_37_10115_38_10189_36_10189_37;9724_18;1379
agg_10115_37_10115_38_10189_36_10189_37;10785_23;1012
agg_10115_37_10115_38_10189_36_10189_37;9646_49;1162
agg_10115_37_10115_38_10189_36_10189_37;agg_9633_48_11946_43_11949_0_9646_0;2312
agg_10115_37_10115_38_10189_36_10189_37;agg_11516_32_11970_0_12041_8_11921_0;828
agg_10115_37_10115_38_10189_36_10189_37;agg_9828_4_11970_4_10691_33_9844_29;905
agg_10115_37_10115_38_10189_36_10189_37;agg_9828_32_10099_29_10103_28_10109_0_10789_24_11082_0_10785_0_10691_0_11085_17_10094_0_10683_32_9836_0;1011
agg_10115_37_10115_38_10189_36_10189_37;agg_9863_50_11969_8;1421
agg_10115_37_10115_38_10189_36_10189_37;agg_9897_0_9973_34_9889_51_9963_0;1677
agg_10115_37_10115_38_10189_36_10189_37;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;915
agg_10115_37_10115_38_10189_36_10189_37;agg_10142_44_10136_0_9897_50_9889_0;687
agg_10115_37_10115_38_10189_36_10189_37;agg_10045_25_11089_9_12475_23;1738
agg_10115_37_10115_38_10189_36_10189_37;agg_10740_22_10099_15;1078
agg_10115_37_10115_38_10189_36_10189_37;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;937
agg_10115_37_10115_38_10189_36_10189_37;agg_10115_37_10115_38_10189_36_10189_37;5
agg_10115_37_10115_38_10189_36_10189_37;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;1665
agg_10115_37_10115_38_10189_36_10189_37;agg_10385_45_10395_0_11755_32_11759_0;2100
agg_10115_37_10115_38_10189_36_10189_37;agg_10437_17_10498_41;1765
agg_10115_37_10115_38_10189_36_10189_37;agg_10444_40_11759_32_12115_49;1628
agg_10115_37_10115_38_10189_36_10189_37;agg_10804_21_10804_22_11538_46_11538_47_10481_5;1611
agg_10115_37_10115_38_10189_36_10189_37;agg_10994_0_10980_36;1695
agg_10115_37_10115_38_10189_36_10189_37;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;1709
agg_10115_37_10115_38_10189_36_10189_37;agg_11518_32_11523_0;1335
agg_10115_37_10115_38_10189_36_10189_37;agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;1373
agg_10115_37_10115_38_10189_36_10189_37;agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;1108
agg_10115_37_10115_38_10189_36_10189_37;agg_11538_0_11530_46;1303
agg_10115_37_10115_38_10189_36_10189_37;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;1350
agg_10115_37_10115_38_10189_36_10189_37;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;1775
agg_10115_37_10115_38_10189_36_10189_37;agg_10965_0_10970_27;1693
agg_10115_37_10115_38_10189_36_10189_37;agg_11800_0_11164_0_11804_22_11166_22;1693
agg_10115_37_10115_38_10189_36_10189_37;agg_11967_0_11967_1_11963_44_10695_33_10705_0_10705_1;989
agg_10115_37_10115_38_10189_36_10189_37;agg_11967_43_11963_0_10695_0_10705_33;1700
agg_10115_37_10115_38_10189_36_10189_37;agg_12113_47_12561_34_12556_9;2110
agg_10115_37_10115_38_10189_36_10189_37;agg_11039_11_11037_0_12607_19_12605_0_11037_1_12605_1_12497_20_12499_0_12499_1;1459
agg_10115_37_10115_38_10189_36_10189_37;agg_12570_35_12561_0;1833
agg_10115_37_10115_38_10189_36_10189_37;agg_12751_33_12751_34_11845_43;1501
agg_10115_37_10115_38_10189_36_10189_37;agg_12788_0_12763_0_12771_36;1521
agg_10115_37_10115_38_10189_36_10189_37;agg_10661_0_10064_29_10663_31_10066_0;1463
agg_10115_37_10115_38_10189_36_10189_37;agg_9908_53_9922_0;1386
agg_10115_37_10115_38_10189_36_10189_37;agg_12434_34_12434_35;2032
agg_10115_37_10115_38_10189_36_10189_37;agg_11804_21_10538_19_11166_21_10970_26_10537_0_10538_20;1707
agg_10115_37_10115_38_10189_36_10189_37;agg_10537_16_10538_0;1973
agg_10115_37_10115_38_10189_36_10189_37;agg_10675_37_10671_0_11957_0_11962_49_10671_1_11957_1;1423
agg_10115_37_10115_38_10189_36_10189_37;agg_11679_0_11683_37_11679_1;2020
agg_10115_37_10115_38_10189_36_10189_37;agg_11679_36_11683_0;1207
agg_10115_37_10115_38_10189_36_10189_37;agg_10671_36_11882_47_11989_25;1248
agg_10115_37_10115_38_10189_36_10189_37;agg_11518_0_11838_49_11845_0_11523_30;730
agg_10115_37_10115_38_10189_36_10189_37;agg_9777_0_9773_29;1504
agg_10115_37_10115_38_10189_36_10189_37;agg_9777_31_9773_0;2170
agg_10115_37_10115_38_10189_36_10189_37;agg_11060_0_11067_23;1017
agg_10115_37_10115_38_10189_36_10189_37;agg_10965_25_10970_0;2058
agg_10115_37_10115_38_10189_36_10189_37;agg_12123_27_12124_0_10487_0_10481_42;2058
agg_10115_37_10115_38_10189_36_10189_37;agg_11065_20_11067_0_9852_0_9844_45;1120
agg_10115_37_10115_38_10189_36_10189_37;agg_11039_0_11037_12;1490
agg_10115_37_10115_38_10189_36_10189_37;agg_12763_36_12771_0;1339
agg_10115_37_10115_38_10189_36_10189_37;agg_11475_0_11467_26_11475_1;1276
agg_10115_37_10115_38_10189_36_10189_37;agg_11475_27_10487_39_10481_0_11467_0;1680
agg_10115_37_10115_38_10189_36_10189_37;agg_11079_0_11077_9_11079_1_10705_29;1570
agg_10115_37_10115_38_10189_36_10189_37;agg_11079_10_11077_0;1678
agg_10115_37_10115_38_10189_36_10189_37;agg_11082_16_10120_31_11085_0_12038_6;847
agg_10115_37_10115_38_10189_36_10189_37;agg_9852_46_9844_0;1113
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;1;1254
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;9735_25;1106
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;10994_37;1187
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;11407_61;991
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;11658_39;431
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;11800_21;952
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;10661_32;2006
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;10948_29;676
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;9873_50;973
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;9724_18;1315
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;10785_23;934
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;9646_49;1052
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_9633_48_11946_43_11949_0_9646_0;1493
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11516_32_11970_0_12041_8_11921_0;1461
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_9828_4_11970_4_10691_33_9844_29;1538
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_9828_32_10099_29_10103_28_10109_0_10789_24_11082_0_10785_0_10691_0_11085_17_10094_0_10683_32_9836_0;1078
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_9863_50_11969_8;1356
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_9897_0_9973_34_9889_51_9963_0;1970
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;1548
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10142_44_10136_0_9897_50_9889_0;1578
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10045_25_11089_9_12475_23;1424
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10740_22_10099_15;931
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;1113
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10115_37_10115_38_10189_36_10189_37;1678
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;4
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10385_45_10395_0_11755_32_11759_0;855
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10437_17_10498_41;800
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10444_40_11759_32_12115_49;793
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10804_21_10804_22_11538_46_11538_47_10481_5;927
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10994_0_10980_36;850
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;864
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11518_32_11523_0;1199
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;1214
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;1272
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11538_0_11530_46;616
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;965
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;810
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10965_0_10970_27;836
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11800_0_11164_0_11804_22_11166_22;836
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11967_0_11967_1_11963_44_10695_33_10705_0_10705_1;1649
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11967_43_11963_0_10695_0_10705_33;1993
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12113_47_12561_34_12556_9;783
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11039_11_11037_0_12607_19_12605_0_11037_1_12605_1_12497_20_12499_0_12499_1;965
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12570_35_12561_0;1122
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12751_33_12751_34_11845_43;1100
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12788_0_12763_0_12771_36;781
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10661_0_10064_29_10663_31_10066_0;987
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_9908_53_9922_0;1885
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;1299
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11804_21_10538_19_11166_21_10970_26_10537_0_10538_20;862
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10537_16_10538_0;1082
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10675_37_10671_0_11957_0_11962_49_10671_1_11957_1;1922
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11679_0_11683_37_11679_1;1201
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11679_36_11683_0;865
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10671_36_11882_47_11989_25;1541
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11518_0_11838_49_11845_0_11523_30;1113
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_9777_0_9773_29;862
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_9777_31_9773_0;1351
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11060_0_11067_23;1274
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_10965_25_10970_0;1125
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12123_27_12124_0_10487_0_10481_42;1125
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11065_20_11067_0_9852_0_9844_45;1619
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11039_0_11037_12;1161
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12763_36_12771_0;543
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11475_0_11467_26_11475_1;687
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11475_27_10487_39_10481_0_11467_0;1099
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11079_0_11077_9_11079_1_10705_29;1863
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11079_10_11077_0;1971
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_11082_16_10120_31_11085_0_12038_6;1226
agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_9852_46_9844_0;1277
agg_10385_45_10395_0_11755_32_11759_0;1;1489
agg_10385_45_10395_0_11755_32_11759_0;9735_25;977
agg_10385_45_10395_0_11755_32_11759_0;10994_37;1058
agg_10385_45_10395_0_11755_32_11759_0;11407_61;931
agg_10385_45_10395_0_11755_32_11759_0;11658_39;630
agg_10385_45_10395_0_11755_32_11759_0;11800_21;503
agg_10385_45_10395_0_11755_32_11759_0;10661_32;1902
agg_10385_45_10395_0_11755_32_11759_0;10948_29;667
agg_10385_45_10395_0_11755_32_11759_0;9873_50;1143
agg_10385_45_10395_0_11755_32_11759_0;9724_18;1423
agg_10385_45_10395_0_11755_32_11759_0;10785_23;1169
agg_10385_45_10395_0_11755_32_11759_0;9646_49;1194
agg_10385_45_10395_0_11755_32_11759_0;agg_9633_48_11946_43_11949_0_9646_0;1213
agg_10385_45_10395_0_11755_32_11759_0;agg_11516_32_11970_0_12041_8_11921_0;1742
agg_10385_45_10395_0_11755_32_11759_0;agg_9828_4_11970_4_10691_33_9844_29;1784
agg_10385_45_10395_0_11755_32_11759_0;agg_9828_32_10099_29_10103_28_10109_0_10789_24_11082_0_10785_0_10691_0_11085_17_10094_0_10683_32_9836_0;1313
agg_10385_45_10395_0_11755_32_11759_0;agg_9863_50_11969_8;1464
agg_10385_45_10395_0_11755_32_11759_0;agg_9897_0_9973_34_9889_51_9963_0;2078
agg_10385_45_10395_0_11755_32_11759_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;1806
agg_10385_45_10395_0_11755_32_11759_0;agg_10142_44_10136_0_9897_50_9889_0;1992
agg_10385_45_10395_0_11755_32_11759_0;agg_10045_25_11089_9_12475_23;1532
agg_10385_45_10395_0_11755_32_11759_0;agg_10740_22_10099_15;1166
agg_10385_45_10395_0_11755_32_11759_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;1366
agg_10385_45_10395_0_11755_32_11759_0;agg_10115_37_10115_38_10189_36_10189_37;2117
agg_10385_45_10395_0_11755_32_11759_0;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;879
agg_10385_45_10395_0_11755_32_11759_0;agg_10385_45_10395_0_11755_32_11759_0;8
agg_10385_45_10395_0_11755_32_11759_0;agg_10437_17_10498_41;585
agg_10385_45_10395_0_11755_32_11759_0;agg_10444_40_11759_32_12115_49;810
agg_10385_45_10395_0_11755_32_11759_0;agg_10804_21_10804_22_11538_46_11538_47_10481_5;1033
agg_10385_45_10395_0_11755_32_11759_0;agg_10994_0_10980_36;764
agg_10385_45_10395_0_11755_32_11759_0;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;778
agg_10385_45_10395_0_11755_32_11759_0;agg_11518_32_11523_0;1307
agg_10385_45_10395_0_11755_32_11759_0;agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;1321
agg_10385_45_10395_0_11755_32_11759_0;agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;1483
agg_10385_45_10395_0_11755_32_11759_0;agg_11538_0_11530_46;960
agg_10385_45_10395_0_11755_32_11759_0;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;1073
agg_10385_45_10395_0_11755_32_11759_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;490
agg_10385_45_10395_0_11755_32_11759_0;agg_10965_0_10970_27;792
agg_10385_45_10395_0_11755_32_11759_0;agg_11800_0_11164_0_11804_22_11166_22;792
agg_10385_45_10395_0_11755_32_11759_0;agg_11967_0_11967_1_11963_44_10695_33_10705_0_10705_1;1930
agg_10385_45_10395_0_11755_32_11759_0;agg_11967_43_11963_0_10695_0_10705_33;2101
agg_10385_45_10395_0_11755_32_11759_0;agg_12113_47_12561_34_12556_9;227
agg_10385_45_10395_0_11755_32_11759_0;agg_11039_11_11037_0_12607_19_12605_0_11037_1_12605_1_12497_20_12499_0_12499_1;1073
agg_10385_45_10395_0_11755_32_11759_0;agg_12570_35_12561_0;1031
agg_10385_45_10395_0_11755_32_11759_0;agg_12751_33_12751_34_11845_43;1208
agg_10385_45_10395_0_11755_32_11759_0;agg_12788_0_12763_0_12771_36;889
agg_10385_45_10395_0_11755_32_11759_0;agg_10661_0_10064_29_10663_31_10066_0;1095
agg_10385_45_10395_0_11755_32_11759_0;agg_9908_53_9922_0;2036
agg_10385_45_10395_0_11755_32_11759_0;agg_12434_34_12434_35;1130
agg_10385_45_10395_0_11755_32_11759_0;agg_11804_21_10538_19_11166_21_10970_26_10537_0_10538_20;776
agg_10385_45_10395_0_11755_32_11759_0;agg_10537_16_10538_0;794
agg_10385_45_10395_0_11755_32_11759_0;agg_10675_37_10671_0_11957_0_11962_49_10671_1_11957_1;2060
agg_10385_45_10395_0_11755_32_11759_0;agg_11679_0_11683_37_11679_1;1031
agg_10385_45_10395_0_11755_32_11759_0;agg_11679_36_11683_0;1033
agg_10385_45_10395_0_11755_32_11759_0;agg_10671_36_11882_47_11989_25;1648
agg_10385_45_10395_0_11755_32_11759_0;agg_11518_0_11838_49_11845_0_11523_30;1521
agg_10385_45_10395_0_11755_32_11759_0;agg_9777_0_9773_29;970
agg_10385_45_10395_0_11755_32_11759_0;agg_9777_31_9773_0;1148
agg_10385_45_10395_0_11755_32_11759_0;agg_11060_0_11067_23;1511
agg_10385_45_10395_0_11755_32_11759_0;agg_10965_25_10970_0;737
agg_10385_45_10395_0_11755_32_11759_0;agg_12123_27_12124_0_10487_0_10481_42;737
agg_10385_45_10395_0_11755_32_11759_0;agg_11065_20_11067_0_9852_0_9844_45;1807
agg_10385_45_10395_0_11755_32_11759_0;agg_11039_0_11037_12;1269
agg_10385_45_10395_0_11755_32_11759_0;agg_12763_36_12771_0;1198
agg_10385_45_10395_0_11755_32_11759_0;agg_11475_0_11467_26_11475_1;899
agg_10385_45_10395_0_11755_32_11759_0;agg_11475_27_10487_39_10481_0_11467_0;1206
agg_10385_45_10395_0_11755_32_11759_0;agg_11079_0_11077_9_11079_1_10705_29;1971
agg_10385_45_10395_0_11755_32_11759_0;agg_11079_10_11077_0;2079
agg_10385_45_10395_0_11755_32_11759_0;agg_11082_16_10120_31_11085_0_12038_6;1517
agg_10385_45_10395_0_11755_32_11759_0;agg_9852_46_9844_0;1512
agg_10437_17_10498_41;1;1095
agg_10437_17_10498_41;9735_25;593
agg_10437_17_10498_41;10994_37;674
agg_10437_17_10498_41;11407_61;530
