FromStopID;ToStopID;RunTime
10663_0;9735_25;1100
10663_0;10994_37;1113
10663_0;11407_0;2035
10663_0;11407_61;1223
10663_0;11658_39;1928
10663_0;11800_21;1548
10663_0;12751_0;1447
10663_0;10661_32;7
10663_0;10948_29;1732
10663_0;11804_0;1596
10663_0;10789_0;1696
10663_0;9873_50;1592
10663_0;12422_0;928
10663_0;10663_0;8
10663_0;9724_18;1509
10663_0;10785_23;1692
10663_0;10498_0;1479
10663_0;9646_49;1494
10663_0;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;1404
10663_0;agg_9633_0_9633_1;1569
10663_0;agg_9633_48_11946_43_11949_0_9646_0;1090
10663_0;agg_9828_0_12475_0;1941
10663_0;agg_11516_32_11970_0_12041_8_11921_0;1949
10663_0;agg_9828_4_11970_4_10691_33_9844_29;1848
10663_0;agg_9828_20_11060_9_11065_0_11957_27;1711
10663_0;agg_9828_32_10099_29_10103_28_10109_0_10789_24_11082_0_10785_0_10691_0_11085_17_10094_0_10683_32_9836_0;1647
10663_0;agg_9863_0_9863_1;1640
10663_0;agg_9863_50_11969_8;1548
10663_0;agg_9897_0_9973_34_9889_51_9963_0;2145
10663_0;agg_11514_0_12043_0;1873
10663_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;1883
10663_0;agg_10142_44_10136_0_9897_50_9889_0;2341
10663_0;agg_10045_25_11089_9_12475_23;1614
10663_0;agg_10740_22_10099_15;1661
10663_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;1650
10663_0;agg_10115_37_10115_38_10189_36_10189_37;2622
10663_0;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;2036
10663_0;agg_10385_45_10395_0_11755_32_11759_0;1913
10663_0;agg_10437_0_11755_0_12113_0_10437_1_11755_1_12113_1_11941_24;1375
10663_0;agg_10437_17_10498_41;1463
10663_0;agg_11665_0_10437_34_11665_1;1866
10663_0;agg_10444_40_11759_32_12115_49;1335
10663_0;agg_10804_21_10804_22_11538_46_11538_47_10481_5;1262
10663_0;agg_10994_0_10980_36;1278
10663_0;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;1292
10663_0;agg_11518_32_11523_0;1365
10663_0;agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;1452
10663_0;agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;1564
10663_0;agg_11538_0_11530_46;1814
10663_0;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;1418
10663_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;1570
10663_0;agg_10965_0_10970_27;1254
10663_0;agg_11800_0_11164_0_11804_22_11166_22;1260
10663_0;agg_9737_0_11857_8_9737_1;1091
10663_0;agg_11967_0_11967_1_11963_44_10695_33_10705_0_10705_1;2015
10663_0;agg_11967_43_11963_0_10695_0_10705_33;2182
10663_0;agg_11973_30_9852_17_10683_0_9836_28;1947
10663_0;agg_12113_47_12561_34_12556_9;1924
10663_0;agg_12115_0_12558_0_12570_0;1960
10663_0;agg_11039_11_11037_0_12607_19_12605_0_11037_1_12605_1_12497_20_12499_0_12499_1;1286
10663_0;agg_12570_35_12561_0;1156
10663_0;agg_12751_33_12751_34_11845_43;1288
10663_0;agg_12788_0_12763_0_12771_36;1337
10663_0;agg_10661_0_10064_29_10663_31_10066_0;1171
10663_0;agg_9908_53_9922_0;2121
10663_0;agg_12434_34_12434_35;926
10663_0;agg_11804_21_10538_19_11166_21_10970_26_10537_0_10538_20;1289
10663_0;agg_10537_16_10538_0;1240
10663_0;agg_10948_0_10802_38;1326
10663_0;agg_11880_0_10675_0_11986_0;1737
10663_0;agg_11968_0_9873_0;1552
10663_0;agg_10675_37_10671_0_11957_0_11962_49_10671_1_11957_1;2138
10663_0;agg_11679_0_11683_37_11679_1;973
10663_0;agg_11679_36_11683_0;1625
10663_0;agg_10671_36_11882_47_11989_25;1734
10663_0;agg_11518_0_11838_49_11845_0_11523_30;1930
10663_0;agg_9777_0_9773_29;1280
10663_0;agg_9777_31_9773_0;977
10663_0;agg_11060_0_11067_23;1716
10663_0;agg_10965_25_10970_0;1436
10663_0;agg_12123_27_12124_0_10487_0_10481_42;1440
10663_0;agg_11065_20_11067_0_9852_0_9844_45;1882
10663_0;agg_11039_0_11037_12;1306
10663_0;agg_12763_36_12771_0;2125
10663_0;agg_11475_0_11467_26_11475_1;1685
10663_0;agg_11475_27_10487_39_10481_0_11467_0;1182
10663_0;agg_11079_0_11077_9_11079_1_10705_29;2054
10663_0;agg_11079_10_11077_0;2161
10663_0;agg_11082_16_10120_31_11085_0_12038_6;1810
10663_0;agg_9852_46_9844_0;1599
10663_0;agg_10120_0_10195_0_12049_0;2534
10663_0;agg_10808_0_11530_0_10808_1_11530_1;1305
10663_0;agg_9722_0_9722_1;1511
10663_0;agg_10980_0_10980_1;1121
10663_0;agg_11090_0_10036_0_12472_0;1701
9724_18;bs_muellerstrasse;377
9724_18;bs_cicerostrasse;495
9724_18;9735_25;739
9724_18;10994_37;819
9724_18;11407_0;1291
9724_18;11407_61;690
9724_18;11658_39;1184
9724_18;11800_21;1169
9724_18;12751_0;878
9724_18;10661_32;1454
9724_18;10948_29;1060
9724_18;11804_0;1216
9724_18;10789_0;631
9724_18;9873_50;550
9724_18;12422_0;867
9724_18;10663_0;1456
9724_18;9724_18;21
9724_18;10785_23;626
9724_18;10498_0;437
9724_18;9646_49;451
9724_18;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;470
9724_18;agg_9633_0_9633_1;504
9724_18;agg_9633_48_11946_43_11949_0_9646_0;1083
9724_18;agg_9828_0_12475_0;677
9724_18;agg_11516_32_11970_0_12041_8_11921_0;684
9724_18;agg_9828_4_11970_4_10691_33_9844_29;584
9724_18;agg_9828_20_11060_9_11065_0_11957_27;446
9724_18;agg_9828_32_10099_29_10103_28_10109_0_10789_24_11082_0_10785_0_10691_0_11085_17_10094_0_10683_32_9836_0;501
9724_18;agg_9863_0_9863_1;598
9724_18;agg_9863_50_11969_8;238
9724_18;agg_9897_0_9973_34_9889_51_9963_0;881
9724_18;agg_11514_0_12043_0;608
9724_18;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;619
9724_18;agg_10142_44_10136_0_9897_50_9889_0;1131
9724_18;agg_10045_25_11089_9_12475_23;669
9724_18;agg_10740_22_10099_15;619
9724_18;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;505
9724_18;agg_10115_37_10115_38_10189_36_10189_37;1412
9724_18;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;1291
9724_18;agg_10385_45_10395_0_11755_32_11759_0;1359
9724_18;agg_10437_0_11755_0_12113_0_10437_1_11755_1_12113_1_11941_24;667
9724_18;agg_10437_17_10498_41;1006
9724_18;agg_11665_0_10437_34_11665_1;1122
9724_18;agg_10444_40_11759_32_12115_49;686
9724_18;agg_10804_21_10804_22_11538_46_11538_47_10481_5;538
9724_18;agg_10994_0_10980_36;717
9724_18;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;731
9724_18;agg_11518_32_11523_0;242
9724_18;agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;329
9724_18;agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;299
9724_18;agg_11538_0_11530_46;918
9724_18;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;484
9724_18;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;1022
9724_18;agg_10965_0_10970_27;729
9724_18;agg_11800_0_11164_0_11804_22_11166_22;736
9724_18;agg_9737_0_11857_8_9737_1;771
9724_18;agg_11967_0_11967_1_11963_44_10695_33_10705_0_10705_1;750
9724_18;agg_11967_43_11963_0_10695_0_10705_33;918
9724_18;agg_11973_30_9852_17_10683_0_9836_28;682
9724_18;agg_12113_47_12561_34_12556_9;1370
9724_18;agg_12115_0_12558_0_12570_0;1406
9724_18;agg_11039_11_11037_0_12607_19_12605_0_11037_1_12605_1_12497_20_12499_0_12499_1;463
9724_18;agg_12570_35_12561_0;760
9724_18;agg_12751_33_12751_34_11845_43;428
9724_18;agg_12788_0_12763_0_12771_36;592
9724_18;agg_10661_0_10064_29_10663_31_10066_0;385
9724_18;agg_9908_53_9922_0;856
9724_18;agg_12434_34_12434_35;960
9724_18;agg_11804_21_10538_19_11166_21_10970_26_10537_0_10538_20;728
9724_18;agg_10537_16_10538_0;971
9724_18;agg_10948_0_10802_38;590
9724_18;agg_11880_0_10675_0_11986_0;472
9724_18;agg_11968_0_9873_0;242
9724_18;agg_10675_37_10671_0_11957_0_11962_49_10671_1_11957_1;873
9724_18;agg_11679_0_11683_37_11679_1;944
9724_18;agg_11679_36_11683_0;692
9724_18;agg_10671_36_11882_47_11989_25;469
9724_18;agg_11518_0_11838_49_11845_0_11523_30;784
9724_18;agg_9777_0_9773_29;536
9724_18;agg_9777_31_9773_0;1096
9724_18;agg_11060_0_11067_23;451
9724_18;agg_10965_25_10970_0;1086
9724_18;agg_12123_27_12124_0_10487_0_10481_42;1090
9724_18;agg_11065_20_11067_0_9852_0_9844_45;618
9724_18;agg_11039_0_11037_12;370
9724_18;agg_12763_36_12771_0;1139
9724_18;agg_11475_0_11467_26_11475_1;821
9724_18;agg_11475_27_10487_39_10481_0_11467_0;607
9724_18;agg_11079_0_11077_9_11079_1_10705_29;790
9724_18;agg_11079_10_11077_0;896
9724_18;agg_11082_16_10120_31_11085_0_12038_6;585
9724_18;agg_9852_46_9844_0;334
9724_18;agg_10120_0_10195_0_12049_0;1387
9724_18;agg_10808_0_11530_0_10808_1_11530_1;589
9724_18;agg_9722_0_9722_1;0
9724_18;agg_10980_0_10980_1;760
9724_18;agg_11090_0_10036_0_12472_0;742
10785_23;bs_muellerstrasse;369
10785_23;bs_cicerostrasse;560
10785_23;9735_25;881
10785_23;10994_37;961
10785_23;11407_0;898
10785_23;11407_61;802
10785_23;11658_39;926
10785_23;11800_21;1017
10785_23;12751_0;790
10785_23;10661_32;1654
10785_23;10948_29;822
10785_23;11804_0;1033
10785_23;10789_0;4
10785_23;9873_50;126
10785_23;12422_0;1042
10785_23;10663_0;1655
10785_23;9724_18;657
10785_23;10785_23;58
10785_23;10498_0;244
10785_23;9646_49;232
10785_23;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;382
10785_23;agg_9633_0_9633_1;229
10785_23;agg_9633_48_11946_43_11949_0_9646_0;1202
10785_23;agg_9828_0_12475_0;636
10785_23;agg_11516_32_11970_0_12041_8_11921_0;644
10785_23;agg_9828_4_11970_4_10691_33_9844_29;675
10785_23;agg_9828_20_11060_9_11065_0_11957_27;478
10785_23;agg_9828_32_10099_29_10103_28_10109_0_10789_24_11082_0_10785_0_10691_0_11085_17_10094_0_10683_32_9836_0;228
10785_23;agg_9863_0_9863_1;114
10785_23;agg_9863_50_11969_8;696
10785_23;agg_9897_0_9973_34_9889_51_9963_0;1125
10785_23;agg_11514_0_12043_0;700
10785_23;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;710
10785_23;agg_10142_44_10136_0_9897_50_9889_0;916
10785_23;agg_10045_25_11089_9_12475_23;946
10785_23;agg_10740_22_10099_15;86
10785_23;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;272
10785_23;agg_10115_37_10115_38_10189_36_10189_37;1086
10785_23;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;899
10785_23;agg_10385_45_10395_0_11755_32_11759_0;1163
10785_23;agg_10437_0_11755_0_12113_0_10437_1_11755_1_12113_1_11941_24;644
10785_23;agg_10437_17_10498_41;829
10785_23;agg_11665_0_10437_34_11665_1;865
10785_23;agg_10444_40_11759_32_12115_49;637
10785_23;agg_10804_21_10804_22_11538_46_11538_47_10481_5;680
10785_23;agg_10994_0_10980_36;702
10785_23;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;716
10785_23;agg_11518_32_11523_0;454
10785_23;agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;478
10785_23;agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;417
10785_23;agg_11538_0_11530_46;465
10785_23;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;395
10785_23;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;826
10785_23;agg_10965_0_10970_27;689
10785_23;agg_11800_0_11164_0_11804_22_11166_22;696
10785_23;agg_9737_0_11857_8_9737_1;913
10785_23;agg_11967_0_11967_1_11963_44_10695_33_10705_0_10705_1;843
10785_23;agg_11967_43_11963_0_10695_0_10705_33;1162
10785_23;agg_11973_30_9852_17_10683_0_9836_28;802
10785_23;agg_12113_47_12561_34_12556_9;1174
10785_23;agg_12115_0_12558_0_12570_0;1210
10785_23;agg_11039_11_11037_0_12607_19_12605_0_11037_1_12605_1_12497_20_12499_0_12499_1;520
10785_23;agg_12570_35_12561_0;902
10785_23;agg_12751_33_12751_34_11845_43;659
10785_23;agg_12788_0_12763_0_12771_36;529
10785_23;agg_10661_0_10064_29_10663_31_10066_0;533
10785_23;agg_9908_53_9922_0;1034
10785_23;agg_12434_34_12434_35;1135
10785_23;agg_11804_21_10538_19_11166_21_10970_26_10537_0_10538_20;713
10785_23;agg_10537_16_10538_0;979
10785_23;agg_10948_0_10802_38;657
10785_23;agg_11880_0_10675_0_11986_0;716
10785_23;agg_11968_0_9873_0;700
10785_23;agg_10675_37_10671_0_11957_0_11962_49_10671_1_11957_1;1064
10785_23;agg_11679_0_11683_37_11679_1;1064
10785_23;agg_11679_36_11683_0;256
10785_23;agg_10671_36_11882_47_11989_25;713
10785_23;agg_11518_0_11838_49_11845_0_11523_30;412
10785_23;agg_9777_0_9773_29;528
10785_23;agg_9777_31_9773_0;1215
10785_23;agg_11060_0_11067_23;421
10785_23;agg_10965_25_10970_0;1094
10785_23;agg_12123_27_12124_0_10487_0_10481_42;1097
10785_23;agg_11065_20_11067_0_9852_0_9844_45;758
10785_23;agg_11039_0_11037_12;585
10785_23;agg_12763_36_12771_0;598
10785_23;agg_11475_0_11467_26_11475_1;368
10785_23;agg_11475_27_10487_39_10481_0_11467_0;792
10785_23;agg_11079_0_11077_9_11079_1_10705_29;1034
10785_23;agg_11079_10_11077_0;1141
10785_23;agg_11082_16_10120_31_11085_0_12038_6;431
10785_23;agg_9852_46_9844_0;424
10785_23;agg_10120_0_10195_0_12049_0;1016
10785_23;agg_10808_0_11530_0_10808_1_11530_1;727
10785_23;agg_9722_0_9722_1;659
10785_23;agg_10980_0_10980_1;902
10785_23;agg_11090_0_10036_0_12472_0;1019
10498_0;bs_muellerstrasse;314
10498_0;bs_cicerostrasse;362
10498_0;9735_25;704
10498_0;10994_37;784
10498_0;11407_0;1022
10498_0;11407_61;624
10498_0;11658_39;985
10498_0;11800_21;976
10498_0;12751_0;682
10498_0;10661_32;1456
10498_0;10948_29;860
10498_0;11804_0;1024
10498_0;10789_0;238
10498_0;9873_50;133
10498_0;12422_0;865
10498_0;10663_0;1457
10498_0;9724_18;461
10498_0;10785_23;233
10498_0;10498_0;46
10498_0;9646_49;26
10498_0;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;203
10498_0;agg_9633_0_9633_1;101
10498_0;agg_9633_48_11946_43_11949_0_9646_0;1032
10498_0;agg_9828_0_12475_0;674
10498_0;agg_11516_32_11970_0_12041_8_11921_0;681
10498_0;agg_9828_4_11970_4_10691_33_9844_29;654
10498_0;agg_9828_20_11060_9_11065_0_11957_27;456
10498_0;agg_9828_32_10099_29_10103_28_10109_0_10789_24_11082_0_10785_0_10691_0_11085_17_10094_0_10683_32_9836_0;256
10498_0;agg_9863_0_9863_1;182
10498_0;agg_9863_50_11969_8;499
10498_0;agg_9897_0_9973_34_9889_51_9963_0;1050
10498_0;agg_11514_0_12043_0;679
10498_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;689
10498_0;agg_10142_44_10136_0_9897_50_9889_0;976
10498_0;agg_10045_25_11089_9_12475_23;749
10498_0;agg_10740_22_10099_15;202
10498_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;309
10498_0;agg_10115_37_10115_38_10189_36_10189_37;1232
10498_0;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;1023
10498_0;agg_10385_45_10395_0_11755_32_11759_0;1160
10498_0;agg_10437_0_11755_0_12113_0_10437_1_11755_1_12113_1_11941_24;519
10498_0;agg_10437_17_10498_41;813
10498_0;agg_11665_0_10437_34_11665_1;922
10498_0;agg_10444_40_11759_32_12115_49;530
10498_0;agg_10804_21_10804_22_11538_46_11538_47_10481_5;502
10498_0;agg_10994_0_10980_36;592
10498_0;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;606
10498_0;agg_11518_32_11523_0;256
10498_0;agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;280
10498_0;agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;342
10498_0;agg_11538_0_11530_46;536
10498_0;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;216
10498_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;823
10498_0;agg_10965_0_10970_27;582
10498_0;agg_11800_0_11164_0_11804_22_11166_22;588
10498_0;agg_9737_0_11857_8_9737_1;735
10498_0;agg_11967_0_11967_1_11963_44_10695_33_10705_0_10705_1;843
10498_0;agg_11967_43_11963_0_10695_0_10705_33;1087
10498_0;agg_11973_30_9852_17_10683_0_9836_28;776
10498_0;agg_12113_47_12561_34_12556_9;1170
10498_0;agg_12115_0_12558_0_12570_0;1206
10498_0;agg_11039_11_11037_0_12607_19_12605_0_11037_1_12605_1_12497_20_12499_0_12499_1;323
10498_0;agg_12570_35_12561_0;725
10498_0;agg_12751_33_12751_34_11845_43;461
10498_0;agg_12788_0_12763_0_12771_36;405
10498_0;agg_10661_0_10064_29_10663_31_10066_0;335
10498_0;agg_9908_53_9922_0;987
10498_0;agg_12434_34_12434_35;958
10498_0;agg_11804_21_10538_19_11166_21_10970_26_10537_0_10538_20;603
10498_0;agg_10537_16_10538_0;861
10498_0;agg_10948_0_10802_38;480
10498_0;agg_11880_0_10675_0_11986_0;641
10498_0;agg_11968_0_9873_0;504
10498_0;agg_10675_37_10671_0_11957_0_11962_49_10671_1_11957_1;1017
10498_0;agg_11679_0_11683_37_11679_1;893
10498_0;agg_11679_36_11683_0;304
10498_0;agg_10671_36_11882_47_11989_25;638
10498_0;agg_11518_0_11838_49_11845_0_11523_30;532
10498_0;agg_9777_0_9773_29;370
10498_0;agg_9777_31_9773_0;1044
10498_0;agg_11060_0_11067_23;400
10498_0;agg_10965_25_10970_0;976
10498_0;agg_12123_27_12124_0_10487_0_10481_42;979
10498_0;agg_11065_20_11067_0_9852_0_9844_45;711
10498_0;agg_11039_0_11037_12;388
10498_0;agg_12763_36_12771_0;723
10498_0;agg_11475_0_11467_26_11475_1;439
10498_0;agg_11475_27_10487_39_10481_0_11467_0;594
10498_0;agg_11079_0_11077_9_11079_1_10705_29;959
10498_0;agg_11079_10_11077_0;1066
10498_0;agg_11082_16_10120_31_11085_0_12038_6;468
10498_0;agg_9852_46_9844_0;350
10498_0;agg_10120_0_10195_0_12049_0;1137
10498_0;agg_10808_0_11530_0_10808_1_11530_1;550
10498_0;agg_9722_0_9722_1;462
10498_0;agg_10980_0_10980_1;725
10498_0;agg_11090_0_10036_0_12472_0;822
9646_49;bs_muellerstrasse;326
9646_49;bs_cicerostrasse;430
9646_49;9735_25;771
9646_49;10994_37;851
9646_49;11407_0;1029
9646_49;11407_61;691
9646_49;11658_39;1010
9646_49;11800_21;1012
9646_49;12751_0;718
9646_49;10661_32;1523
9646_49;10948_29;896
9646_49;11804_0;1059
9646_49;10789_0;244
9646_49;9873_50;140
9646_49;12422_0;932
9646_49;10663_0;1524
9646_49;9724_18;514
9646_49;10785_23;239
9646_49;10498_0;113
9646_49;9646_49;93
9646_49;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;270
9646_49;agg_9633_0_9633_1;132
9646_49;agg_9633_48_11946_43_11949_0_9646_0;1099
9646_49;agg_9828_0_12475_0;668
9646_49;agg_11516_32_11970_0_12041_8_11921_0;676
9646_49;agg_9828_4_11970_4_10691_33_9844_29;666
9646_49;agg_9828_20_11060_9_11065_0_11957_27;468
9646_49;agg_9828_32_10099_29_10103_28_10109_0_10789_24_11082_0_10785_0_10691_0_11085_17_10094_0_10683_32_9836_0;260
9646_49;agg_9863_0_9863_1;188
9646_49;agg_9863_50_11969_8;552
9646_49;agg_9897_0_9973_34_9889_51_9963_0;1062
9646_49;agg_11514_0_12043_0;691
9646_49;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;701
9646_49;agg_10142_44_10136_0_9897_50_9889_0;969
9646_49;agg_10045_25_11089_9_12475_23;814
9646_49;agg_10740_22_10099_15;209
9646_49;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;304
9646_49;agg_10115_37_10115_38_10189_36_10189_37;1225
9646_49;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;1029
9646_49;agg_10385_45_10395_0_11755_32_11759_0;1195
9646_49;agg_10437_0_11755_0_12113_0_10437_1_11755_1_12113_1_11941_24;573
9646_49;agg_10437_17_10498_41;849
9646_49;agg_11665_0_10437_34_11665_1;949
9646_49;agg_10444_40_11759_32_12115_49;565
9646_49;agg_10804_21_10804_22_11538_46_11538_47_10481_5;569
9646_49;agg_10994_0_10980_36;630
9646_49;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;644
9646_49;agg_11518_32_11523_0;323
9646_49;agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;347
9646_49;agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;354
9646_49;agg_11538_0_11530_46;543
9646_49;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;283
9646_49;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;858
9646_49;agg_10965_0_10970_27;618
9646_49;agg_11800_0_11164_0_11804_22_11166_22;624
9646_49;agg_9737_0_11857_8_9737_1;802
9646_49;agg_11967_0_11967_1_11963_44_10695_33_10705_0_10705_1;855
9646_49;agg_11967_43_11963_0_10695_0_10705_33;1099
9646_49;agg_11973_30_9852_17_10683_0_9836_28;788
9646_49;agg_12113_47_12561_34_12556_9;1206
9646_49;agg_12115_0_12558_0_12570_0;1242
9646_49;agg_11039_11_11037_0_12607_19_12605_0_11037_1_12605_1_12497_20_12499_0_12499_1;390
9646_49;agg_12570_35_12561_0;792
9646_49;agg_12751_33_12751_34_11845_43;529
9646_49;agg_12788_0_12763_0_12771_36;457
9646_49;agg_10661_0_10064_29_10663_31_10066_0;402
9646_49;agg_9908_53_9922_0;999
9646_49;agg_12434_34_12434_35;1025
9646_49;agg_11804_21_10538_19_11166_21_10970_26_10537_0_10538_20;641
9646_49;agg_10537_16_10538_0;907
9646_49;agg_10948_0_10802_38;547
9646_49;agg_11880_0_10675_0_11986_0;653
9646_49;agg_11968_0_9873_0;557
9646_49;agg_10675_37_10671_0_11957_0_11962_49_10671_1_11957_1;1029
9646_49;agg_11679_0_11683_37_11679_1;960
9646_49;agg_11679_36_11683_0;311
9646_49;agg_10671_36_11882_47_11989_25;650
9646_49;agg_11518_0_11838_49_11845_0_11523_30;526
9646_49;agg_9777_0_9773_29;437
9646_49;agg_9777_31_9773_0;1112
9646_49;agg_11060_0_11067_23;412
9646_49;agg_10965_25_10970_0;1022
9646_49;agg_12123_27_12124_0_10487_0_10481_42;1025
9646_49;agg_11065_20_11067_0_9852_0_9844_45;723
9646_49;agg_11039_0_11037_12;455
9646_49;agg_12763_36_12771_0;729
9646_49;agg_11475_0_11467_26_11475_1;445
9646_49;agg_11475_27_10487_39_10481_0_11467_0;661
9646_49;agg_11079_0_11077_9_11079_1_10705_29;971
9646_49;agg_11079_10_11077_0;1078
9646_49;agg_11082_16_10120_31_11085_0_12038_6;463
9646_49;agg_9852_46_9844_0;362
9646_49;agg_10120_0_10195_0_12049_0;1130
9646_49;agg_10808_0_11530_0_10808_1_11530_1;617
9646_49;agg_9722_0_9722_1;515
9646_49;agg_10980_0_10980_1;792
9646_49;agg_11090_0_10036_0_12472_0;887
agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;bs_muellerstrasse;497
agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;bs_cicerostrasse;235
agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9735_25;575
agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;10994_37;655
agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;11407_0;971
agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;11407_61;495
agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;11658_39;864
agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;11800_21;840
agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;12751_0;546
agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;10661_32;1389
agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;10948_29;740
agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;11804_0;888
agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;10789_0;400
agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9873_50;296
agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;12422_0;736
