station_id,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
cd_Muellerstrasse_01,0.0,0.0,0.0,0.0,0.0,0.24784215,6.713836,15.865892,42.028778,55.70576,91.58631,258.93997,617.24054,526.3894,594.5027,624.0318,435.01007,406.68997,161.69011,159.66173,60.778023,0.0,0.0,0.0
cd_Cicerostrasse_01,0.0,0.0,0.0,0.0,0.0,2.5400634,13.510941,15.860774,43.689686,47.235645,83.85558,319.89737,530.1801,558.75305,622.4877,634.17206,380.71106,396.91498,101.908844,167.57196,56.527924,0.0,0.0,0.0
cs_9735_25,0.0,0.0,0.0,0.0,0.0,0.24759823,17.43245,15.860867,42.01801,56.532913,83.85582,265.67297,544.94165,548.14667,594.32526,627.79236,468.9842,444.65787,76.55139,177.53603,58.20305,0.0,0.0,0.0
cs_10994_37,0.0,0.0,0.0,0.0,0.0,0.24759823,17.43245,15.860867,42.01801,56.532913,83.85582,265.67297,544.94147,548.14655,594.3251,627.7923,468.98434,444.65933,76.55139,177.5417,58.205456,0.0,0.0,0.0
cs_11407_0,0.0,0.0,0.0,0.0,0.0,8.227808,7.4402037,24.639345,27.105888,50.58106,104.39777,446.11246,426.2531,551.7106,721.6022,591.85114,414.35678,154.46985,256.31723,169.23991,31.418121,0.0,0.0,0.0
cs_11407_61,0.0,0.0,0.0,0.0,0.0,0.24759823,17.43245,15.860867,42.01801,56.532913,83.85582,265.67297,544.9417,548.1464,594.32446,627.7899,468.98166,444.64966,76.55139,177.52087,58.19858,0.0,0.0,0.0
cs_11658_39,0.0,0.0,0.0,0.0,0.0,8.021953,10.437133,15.854564,29.57586,43.853416,154.37517,357.8099,419.19772,603.5087,700.98956,620.66406,440.51007,151.9399,178.11589,168.1271,49.80134,0.0,0.0,0.0
cs_11800_21,0.0,0.0,0.0,0.0,0.0,8.010463,13.509621,15.854393,37.833538,37.99675,113.90763,303.0273,444.16617,592.16437,681.94617,620.68036,305.27432,226.18394,105.27784,179.8081,56.7538,0.0,0.0,0.0
cs_12751_0,0.0,0.0,0.0,0.0,0.0,2.5400634,13.510941,15.860774,43.689686,47.235645,83.85558,319.89783,530.1824,558.7548,622.48975,634.17303,380.71014,396.9053,101.908844,167.52554,56.507538,0.0,0.0,0.0
cs_10661_32,0.0,0.0,0.0,0.0,0.0,7.257929,6.722234,15.880891,27.170326,38.037678,93.37471,315.7386,515.0565,655.7158,628.8589,553.9929,489.228,114.632614,51.393246,151.14897,72.607475,0.0,0.0,0.0
cs_10948_29,0.0,0.0,0.0,0.0,0.0,8.019635,10.437133,15.854564,29.57586,43.853416,154.37517,357.80957,419.19745,603.5083,700.99005,620.66626,440.51285,151.93993,178.1185,168.15709,49.808083,0.0,0.0,0.0
cs_11804_0,0.0,0.0,0.0,0.0,0.0,8.010332,13.509621,15.854393,37.833538,37.99675,113.90763,303.0273,444.16617,592.16437,681.9463,620.68054,305.27432,226.18396,105.27784,179.80798,56.75367,0.0,0.0,0.0
cs_10789_0,0.0,0.0,0.0,0.0,0.0,2.5405114,13.509048,15.856245,43.672043,47.226,83.83594,319.91815,530.5205,559.0157,622.684,633.4459,379.8817,396.96796,101.91715,167.54607,56.243904,0.0,0.0,0.0
cs_9873_50,0.0,0.0,0.0,0.0,0.0,2.5405114,13.509048,15.856245,43.672043,47.226,83.83594,319.9181,530.5205,559.01605,622.68506,633.44867,379.88293,396.97403,101.91715,167.55899,56.248135,0.0,0.0,0.0
cs_12422_0,0.0,0.0,0.0,0.0,0.0,7.4584007,16.653128,15.871274,28.79128,71.87558,93.3474,298.8123,541.37634,646.24207,626.6183,550.8256,500.55392,273.77777,65.609695,194.29767,68.84405,0.0,0.0,0.0
cs_10663_0,0.0,0.0,0.0,0.0,0.0,7.257925,6.722234,15.880891,27.170326,38.037678,93.37471,315.7386,515.0565,655.7158,628.8589,553.993,489.22806,114.632614,51.393246,151.149,72.60762,0.0,0.0,0.0
cs_9724_18,0.0,0.0,0.0,0.0,0.0,0.24781235,6.713625,15.865526,41.19318,60.798973,104.47286,217.96857,591.23914,566.4146,544.3334,615.24054,435.01385,376.98853,160.03052,114.465576,66.41546,0.0,0.0,0.0
cs_10785_23,0.0,0.0,0.0,0.0,0.0,2.5405114,13.509048,15.856245,43.672043,47.226,83.83594,319.91815,530.52045,559.0157,622.684,633.4459,379.8817,396.96814,101.91715,167.54678,56.244232,0.0,0.0,0.0
cs_10498_0,0.0,0.0,0.0,0.0,0.0,0.24765411,17.433176,15.861553,42.01925,56.534378,83.857605,265.67545,544.94037,547.3391,594.3197,626.99255,468.97275,443.8141,76.55314,176.66014,58.201973,0.0,0.0,0.0
cs_9646_49,0.0,0.0,0.0,0.0,0.0,0.24765411,17.433176,15.861553,42.01925,56.534378,83.857605,265.67548,544.9405,547.3391,594.3196,626.9922,468.97232,443.8123,76.55314,176.65623,58.20065,0.0,0.0,0.0
cs_agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0,0.0,0.0,0.0,0.0,0.0,0.24765411,17.433176,15.861553,42.01925,56.534378,83.857605,265.67548,544.9411,547.33984,594.321,626.9952,468.97488,443.81912,76.55314,176.6612,58.200424,0.0,0.0,0.0
cs_agg_9633_0_9633_1,0.0,0.0,0.0,0.0,0.0,0.24765411,17.433176,15.861553,42.01925,56.534378,83.857605,265.67548,544.9405,547.3391,594.3195,626.992,468.9721,443.8116,76.55314,176.65471,58.20015,0.0,0.0,0.0
cs_agg_9633_48_11946_43_11949_0_9646_0,0.0,0.0,0.0,0.0,0.0,7.4545765,22.229034,15.861642,27.137194,68.43592,80.440735,306.41373,530.71027,635.79376,674.66437,541.0652,403.78244,416.1604,62.247948,189.61964,64.0475,0.0,0.0,0.0
cs_agg_9828_0_12475_0,0.0,0.0,0.0,0.0,0.0,0.2478898,6.712752,18.233128,41.178295,50.619022,80.42569,340.21417,610.08154,515.2537,640.6851,624.28705,420.41278,417.24704,195.59813,178.99051,54.64494,0.0,0.0,0.0
