station_id,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
cd_Muellerstrasse_01,0.0,0.0,0.0,0.0,0.0,0.0,4.4355464,72.49753,202.26355,370.564,490.71692,57.236362,71.57873,382.13272,731.79736,448.22382,499.28717,369.7064,187.00732,83.37253,5.6177683,0.0,0.0,0.0
cd_Cicerostrasse_01,0.0,0.0,0.0,0.0,0.0,0.0,4.432272,72.29479,200.88217,366.47583,507.3018,57.90659,71.54327,444.30338,741.4074,581.5838,457.835,392.64148,139.86528,74.45575,10.075053,0.0,0.0,0.0
cs_9735_25,0.0,0.0,0.0,0.0,0.0,0.0,3.8320782,67.436966,200.8937,362.2349,461.22824,57.90695,78.12448,453.66574,724.2451,515.25037,445.16382,383.76987,148.13878,73.73557,4.385221,0.0,0.0,0.0
cs_10994_37,0.0,0.0,0.0,0.0,0.0,0.0,3.8320782,67.42671,200.87842,362.23413,461.23837,57.90695,78.12448,453.67694,724.2841,515.273,445.1878,383.81042,148.14412,73.737335,4.385221,0.0,0.0,0.0
cs_11407_0,0.0,0.0,0.0,0.0,0.0,0.0,16.93612,72.07148,203.61676,369.61896,523.4846,67.22897,64.027435,469.15805,741.08624,671.4491,543.1918,369.56158,79.23944,24.907057,9.4074135,0.0,0.0,0.0
cs_11407_61,0.0,0.0,0.0,0.0,0.0,0.0,3.8320782,67.516624,201.04047,362.33804,461.2932,57.90695,78.12448,453.68185,724.28204,515.2615,445.1563,383.70938,148.12572,73.73071,4.385221,0.0,0.0,0.0
cs_11658_39,0.0,0.0,0.0,0.0,0.0,0.0,6.921424,67.263245,202.58362,370.73987,513.25146,68.68566,68.49375,493.31012,756.058,687.23895,309.93774,393.27237,142.28389,20.041449,27.799084,0.0,0.0,0.0
cs_11800_21,0.0,0.0,0.0,0.0,0.0,0.0,6.288083,68.39479,201.0375,371.37207,512.82074,65.79389,72.866974,502.3559,759.47705,676.09985,353.6408,384.85684,129.7326,26.992289,27.09564,0.0,0.0,0.0
cs_12751_0,0.0,0.0,0.0,0.0,0.0,0.0,4.432272,72.38674,201.0343,366.4819,507.1763,57.90659,71.54327,444.19516,740.98956,581.27075,457.56793,392.20352,139.82558,74.43775,10.075053,0.0,0.0,0.0
cs_10661_32,0.0,0.0,0.0,0.0,0.0,0.0,19.679659,56.810234,197.2303,359.86063,48.77532,63.101635,218.61111,495.29724,613.8356,564.3709,526.4258,347.22485,172.30501,73.99691,4.3940916,0.0,0.0,0.0
cs_10948_29,0.0,0.0,0.0,0.0,0.0,0.0,6.921424,67.13526,202.3759,370.6177,513.2019,68.68566,68.49375,493.33826,756.1657,687.3783,309.9675,393.49887,142.31284,20.041449,27.79936,0.0,0.0,0.0
cs_11804_0,0.0,0.0,0.0,0.0,0.0,0.0,6.288083,68.39209,201.03206,371.36615,512.8141,65.79389,72.866974,502.35233,759.4682,676.0922,353.63904,384.85355,129.73254,26.992289,27.095636,0.0,0.0,0.0
cs_10789_0,0.0,0.0,0.0,0.0,0.0,0.0,5.0466304,72.583176,202.28452,367.83615,508.79388,57.84851,71.464584,444.70096,741.82874,581.92694,457.54556,392.79562,139.76112,74.36668,10.069466,0.0,0.0,0.0
cs_9873_50,0.0,0.0,0.0,0.0,0.0,0.0,5.0466304,72.50518,202.12868,367.72043,508.70218,57.84851,71.464584,444.6839,741.78564,581.91125,457.55386,392.86438,139.77124,74.371895,10.069466,0.0,0.0,0.0
cs_12422_0,0.0,0.0,0.0,0.0,0.0,0.0,8.194948,57.970917,199.35057,365.1427,324.52222,58.698997,111.32617,546.14484,619.71136,646.75726,321.9747,365.29684,147.21344,41.335655,4.387599,0.0,0.0,0.0
cs_10663_0,0.0,0.0,0.0,0.0,0.0,0.0,19.679659,56.809887,197.22987,359.8604,48.77532,63.101635,218.61111,495.29733,613.83575,564.37115,526.42615,347.22516,172.30519,73.99695,4.3940916,0.0,0.0,0.0
cs_9724_18,0.0,0.0,0.0,0.0,0.0,0.0,3.8345387,65.5374,201.16628,367.6061,282.97495,55.075443,75.23066,394.27454,722.41156,472.9344,458.60562,353.08072,189.27145,80.80544,4.3960004,0.0,0.0,0.0
cs_10785_23,0.0,0.0,0.0,0.0,0.0,0.0,5.0466304,72.581436,202.28159,367.8354,508.7952,57.84851,71.464584,444.70242,741.83453,581.93134,457.54935,392.8023,139.76178,74.36697,10.069466,0.0,0.0,0.0
cs_10498_0,0.0,0.0,0.0,0.0,0.0,0.0,4.43268,67.129265,202.07407,363.56607,461.8017,57.90865,78.12644,453.8773,724.8601,514.77966,444.60068,383.8202,148.11766,73.72618,4.3855586,0.0,0.0,0.0
cs_9646_49,0.0,0.0,0.0,0.0,0.0,0.0,4.43268,67.14479,202.10123,363.58212,461.80936,57.90865,78.12644,453.87686,724.8555,514.7753,444.59302,383.7999,148.11415,73.72495,4.3855586,0.0,0.0,0.0
cs_agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0,0.0,0.0,0.0,0.0,0.0,0.0,4.43268,67.0712,201.95897,363.45856,461.70657,57.90865,78.12644,453.83084,724.7187,514.7085,444.54547,383.7778,148.11734,73.72671,4.3855586,0.0,0.0,0.0
cs_agg_9633_0_9633_1,0.0,0.0,0.0,0.0,0.0,0.0,4.43268,67.151215,202.11275,363.5897,461.81302,57.90865,78.12644,453.8772,724.8551,514.7744,444.59067,383.79233,148.11282,73.72448,4.3855586,0.0,0.0,0.0
cs_agg_9633_48_11946_43_11949_0_9646_0,0.0,0.0,0.0,0.0,0.0,0.0,4.4305844,59.913944,200.07751,366.3196,500.43707,61.503563,90.58919,531.4548,679.6709,662.2983,319.0006,372.7243,129.89717,44.852028,8.7632475,0.0,0.0,0.0
cs_agg_9828_0_12475_0,0.0,0.0,0.0,0.0,0.0,0.0,5.667027,74.19612,202.34572,363.259,514.0986,55.75095,68.60821,364.8583,740.39764,548.8448,471.69727,379.51526,193.93724,80.62808,11.413387,0.0,0.0,0.0
cs_agg_11516_32_11970_0_12041_8_11921_0,0.0,0.0,0.0,0.0,0.0,0.0,5.667027,74.19612,202.34572,363.259,514.0986,55.75095,68.60821,364.8583,740.39764,548.8448,471.69727,379.51526,193.93724,80.62808,11.413387,0.0,0.0,0.0
cs_agg_9828_4_11970_4_10691_33_9844_29,0.0,0.0,0.0,0.0,0.0,0.0,5.667027,74.1528,202.25769,363.20367,514.06006,55.75095,68.60821,364.85767,740.4037,548.85547,471.72092,379.57257,193.98923,80.63638,11.413387,0.0,0.0,0.0
cs_agg_9828_32_10099_29_10103_28_10109_0_10789_24_11082_0_10785_0_10691_0_11085_17_10094_0_10683_32_9836_0,0.0,0.0,0.0,0.0,0.0,0.0,5.0466304,72.507935,202.14922,367.78058,508.80518,57.84851,71.464584,444.73883,741.98566,582.05206,457.66235,393.0128,139.78256,74.376656,10.069466,0.0,0.0,0.0
