TRIP_ID;ORIGINAL_TRIP_ID;START_STOP_ID;END_STOP_ID;depot;START_TIMESTAMP;END_TIMESTAMP
880;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;58980.0;62420.0
881;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;59280.0;62720.0
882;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;59580.0;63020.0
883;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;59880.0;63320.0
884;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;60180.0;63620.0
885;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;60480.0;63920.0
886;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;60780.0;64220.0
887;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;61080.0;64520.0
888;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;61380.0;64820.0
889;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;61680.0;65120.0
890;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;61980.0;65420.0
891;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;62280.0;65720.0
892;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;62580.0;66020.0
893;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;62880.0;66320.0
894;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;63180.0;66620.0
895;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;63480.0;66920.0
896;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;63780.0;67220.0
897;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;64080.0;67520.0
898;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;64380.0;67820.0
899;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;64680.0;68120.0
900;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;64980.0;68420.0
901;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;65280.0;68720.0
902;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;65580.0;69020.0
903;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;65880.0;69320.0
904;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;66180.0;69620.0
905;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;66480.0;69920.0
906;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;66780.0;70220.0
907;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;67080.0;70520.0
908;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;67380.0;70820.0
909;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;67680.0;71120.0
910;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;67980.0;71420.0
911;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;68280.0;71720.0
912;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;68580.0;72020.0
913;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;68880.0;72320.0
914;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;69180.0;72620.0
915;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;69480.0;72920.0
916;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;69780.0;73220.0
917;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;70080.0;73520.0
918;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;70380.0;73820.0
919;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;70680.0;74120.0
920;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;70980.0;74420.0
921;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;71280.0;74720.0
922;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;71580.0;75020.0
923;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;71880.0;75320.0
924;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;72180.0;75620.0
925;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;72480.0;75920.0
926;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;72780.0;76220.0
927;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;73080.0;76520.0
928;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;73380.0;76820.0
929;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;73680.0;77120.0
930;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;73980.0;77420.0
931;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;74280.0;77720.0
932;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;74580.0;78020.0
933;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;74880.0;78320.0
934;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;75180.0;78620.0
935;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;75480.0;78920.0
936;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;75780.0;79220.0
937;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;76080.0;79520.0
938;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;76380.0;79820.0
939;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;76680.0;80120.0
940;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;76980.0;80420.0
941;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;77280.0;80720.0
942;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;77580.0;81020.0
943;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;77880.0;81320.0
944;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;78180.0;81620.0
945;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;78480.0;81920.0
946;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;78780.0;82220.0
947;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;79080.0;82520.0
948;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;79380.0;82820.0
949;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;79680.0;83120.0
950;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;79980.0;83420.0
951;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;80280.0;83720.0
952;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;80580.0;84020.0
953;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;80880.0;84320.0
954;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;81180.0;84620.0
955;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;81480.0;84920.0
956;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;81780.0;85220.0
957;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;82080.0;85520.0
958;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;82380.0;85820.0
959;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;82680.0;86120.0
960;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;82980.0;86420.0
961;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;83280.0;86720.0
962;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;83580.0;87020.0
963;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;83880.0;87320.0
964;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;84180.0;87620.0
965;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;84480.0;87920.0
966;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;84780.0;88220.0
967;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;85080.0;88520.0
968;122_9852;agg_11065_20_11067_0_9852_0_9844_45;agg_9852_46_9844_0;Müllerstraße;85380.0;88820.0
969;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;16680.0;20180.0
970;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;16980.0;20480.0
971;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;17280.0;20780.0
972;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;17580.0;21080.0
973;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;17880.0;21380.0
974;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;18180.0;21680.0
975;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;18480.0;21980.0
976;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;18780.0;22280.0
977;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;19080.0;22580.0
978;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;19380.0;22880.0
979;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;19680.0;23180.0
980;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;19980.0;23480.0
981;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;20280.0;23780.0
982;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;20580.0;24080.0
983;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;20880.0;24380.0
984;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;21180.0;24680.0
985;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;21480.0;24980.0
986;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;21780.0;25280.0
987;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;22080.0;25580.0
988;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;22380.0;25880.0
989;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;22680.0;26180.0
990;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;22980.0;26480.0
991;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;23280.0;26780.0
992;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;23580.0;27080.0
993;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;23880.0;27380.0
994;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;24180.0;27680.0
995;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;24480.0;27980.0
996;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;24780.0;28280.0
997;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;25080.0;28580.0
998;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;25380.0;28880.0
999;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;25680.0;29180.0
1000;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;25980.0;29480.0
1001;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;26280.0;29780.0
1002;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;26580.0;30080.0
1003;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;26880.0;30380.0
1004;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;27180.0;30680.0
1005;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;27480.0;30980.0
1006;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;27780.0;31280.0
1007;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;28080.0;31580.0
1008;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;28380.0;31880.0
1009;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;28680.0;32180.0
1010;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;28980.0;32480.0
1011;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;29280.0;32780.0
1012;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;29580.0;33080.0
1013;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;29880.0;33380.0
1014;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;30180.0;33680.0
1015;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;30480.0;33980.0
1016;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;30780.0;34280.0
1017;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;31080.0;34580.0
1018;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;31380.0;34880.0
1019;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;31680.0;35180.0
1020;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;31980.0;35480.0
1021;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;32280.0;35780.0
1022;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;32580.0;36080.0
1023;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;32880.0;36380.0
1024;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;33180.0;36680.0
1025;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;33480.0;36980.0
1026;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;33780.0;37280.0
1027;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;34080.0;37580.0
1028;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;34380.0;37880.0
1029;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;34680.0;38180.0
1030;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;34980.0;38480.0
1031;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;35280.0;38780.0
1032;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;35580.0;39080.0
1033;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;35880.0;39380.0
1034;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;36180.0;39680.0
1035;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;36480.0;39980.0
1036;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;36780.0;40280.0
1037;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;37080.0;40580.0
1038;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;37380.0;40880.0
1039;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;37680.0;41180.0
1040;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;37980.0;41480.0
1041;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;38280.0;41780.0
1042;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;38580.0;42080.0
1043;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;38880.0;42380.0
1044;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;39180.0;42680.0
1045;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;39480.0;42980.0
1046;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;39780.0;43280.0
1047;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;40080.0;43580.0
1048;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;40380.0;43880.0
1049;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;40680.0;44180.0
1050;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;40980.0;44480.0
1051;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;41280.0;44780.0
1052;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;41580.0;45080.0
1053;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;41880.0;45380.0
1054;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;42180.0;45680.0
1055;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;42480.0;45980.0
1056;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;42780.0;46280.0
1057;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;43080.0;46580.0
1058;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;43380.0;46880.0
1059;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;43680.0;47180.0
1060;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;43980.0;47480.0
1061;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;44280.0;47780.0
1062;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;44580.0;48080.0
1063;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;44880.0;48380.0
1064;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;45180.0;48680.0
1065;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;45480.0;48980.0
1066;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;45780.0;49280.0
1067;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;46080.0;49580.0
1068;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;46380.0;49880.0
1069;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;46680.0;50180.0
1070;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;46980.0;50480.0
1071;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;47280.0;50780.0
1072;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;47580.0;51080.0
1073;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;47880.0;51380.0
1074;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;48180.0;51680.0
1075;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;48480.0;51980.0
1076;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;48780.0;52280.0
1077;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;49080.0;52580.0
1078;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;49380.0;52880.0
1079;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;49680.0;53180.0
1080;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;49980.0;53480.0
1081;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;50280.0;53780.0
1082;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;50580.0;54080.0
1083;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;50880.0;54380.0
1084;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;51180.0;54680.0
1085;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;51480.0;54980.0
1086;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;51780.0;55280.0
1087;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;52080.0;55580.0
1088;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;52380.0;55880.0
1089;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;52680.0;56180.0
1090;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;52980.0;56480.0
1091;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;53280.0;56780.0
1092;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;53580.0;57080.0
1093;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;53880.0;57380.0
1094;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;54180.0;57680.0
1095;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;54480.0;57980.0
1096;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;54780.0;58280.0
1097;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;55080.0;58580.0
1098;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;55380.0;58880.0
1099;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;55680.0;59180.0
1100;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;55980.0;59480.0
1101;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;56280.0;59780.0
1102;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;56580.0;60080.0
1103;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;56880.0;60380.0
1104;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;57180.0;60680.0
1105;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;57480.0;60980.0
1106;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;57780.0;61280.0
1107;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;58080.0;61580.0
1108;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;58380.0;61880.0
1109;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;58680.0;62180.0
1110;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;58980.0;62480.0
1111;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;59280.0;62780.0
1112;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;59580.0;63080.0
1113;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;59880.0;63380.0
1114;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;60180.0;63680.0
1115;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;60480.0;63980.0
1116;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;60780.0;64280.0
1117;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;61080.0;64580.0
1118;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;61380.0;64880.0
1119;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;61680.0;65180.0
1120;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;61980.0;65480.0
1121;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;62280.0;65780.0
1122;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;62580.0;66080.0
1123;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;62880.0;66380.0
1124;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;63180.0;66680.0
1125;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;63480.0;66980.0
1126;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;63780.0;67280.0
1127;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;64080.0;67580.0
1128;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;64380.0;67880.0
1129;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;64680.0;68180.0
1130;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;64980.0;68480.0
1131;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;65280.0;68780.0
1132;123_9863;agg_9863_0_9863_1;agg_9863_50_11969_8;Müllerstraße;65580.0;69080.0
