TRIP_ID;ORIGINAL_TRIP_ID;START_STOP_ID;END_STOP_ID;depot;START_TIMESTAMP;END_TIMESTAMP
1227;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;47700.0;49400.0
1228;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;48300.0;50000.0
1229;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;48900.0;50600.0
1230;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;49500.0;51200.0
1231;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;50100.0;51800.0
1232;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;50700.0;52400.0
1233;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;51300.0;53000.0
1234;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;51900.0;53600.0
1235;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;52500.0;54200.0
1236;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;53100.0;54800.0
1237;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;53700.0;55400.0
1238;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;54300.0;56000.0
1239;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;54900.0;56600.0
1240;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;55500.0;57200.0
1241;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;56100.0;57800.0
1242;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;56700.0;58400.0
1243;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;57300.0;59000.0
1244;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;57900.0;59600.0
1245;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;58500.0;60200.0
1246;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;59100.0;60800.0
1247;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;59700.0;61400.0
1248;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;60300.0;62000.0
1249;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;60900.0;62600.0
1250;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;61500.0;63200.0
1251;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;62100.0;63800.0
1252;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;62700.0;64400.0
1253;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;63300.0;65000.0
1254;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;63900.0;65600.0
1255;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;64500.0;66200.0
1256;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;65100.0;66800.0
1257;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;65700.0;67400.0
1258;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;66300.0;68000.0
1259;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;66900.0;68600.0
1260;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;67500.0;69200.0
1261;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;68100.0;69800.0
1262;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;68700.0;70400.0
1263;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;69300.0;71000.0
1264;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;69900.0;71600.0
1265;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;70500.0;72200.0
1266;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;71100.0;72800.0
1267;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;71700.0;73400.0
1268;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;72300.0;74000.0
1269;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;72900.0;74600.0
1270;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;73500.0;75200.0
1271;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;74100.0;75800.0
1272;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;74700.0;76400.0
1273;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;75300.0;77000.0
1274;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;75900.0;77600.0
1275;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;76500.0;78200.0
1276;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;77100.0;78800.0
1277;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;77700.0;79400.0
1278;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;78300.0;80000.0
1279;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;78900.0;80600.0
1280;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;79500.0;81200.0
1281;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;80100.0;81800.0
1282;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;80700.0;82400.0
1283;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;81300.0;83000.0
1284;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;81900.0;83600.0
1285;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;82500.0;84200.0
1286;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;83100.0;84800.0
1287;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;83700.0;85400.0
1288;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;84300.0;86000.0
1289;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;84900.0;86600.0
1290;249_10808;agg_10808_0_11530_0_10808_1_11530_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;Cicerostraße;85500.0;87200.0
1291;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;17400.0;19700.0
1292;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;18000.0;20300.0
1293;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;18600.0;20900.0
1294;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;19200.0;21500.0
1295;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;19800.0;22100.0
1296;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;20400.0;22700.0
1297;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;21000.0;23300.0
1298;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;21600.0;23900.0
1299;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;22200.0;24500.0
1300;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;22800.0;25100.0
1301;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;23400.0;25700.0
1302;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;24000.0;26300.0
1303;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;24600.0;26900.0
1304;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;25200.0;27500.0
1305;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;25800.0;28100.0
1306;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;26400.0;28700.0
1307;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;27000.0;29300.0
1308;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;27600.0;29900.0
1309;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;28200.0;30500.0
1310;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;28800.0;31100.0
1311;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;29400.0;31700.0
1312;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;30000.0;32300.0
1313;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;30600.0;32900.0
1314;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;31200.0;33500.0
1315;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;31800.0;34100.0
1316;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;32400.0;34700.0
1317;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;33000.0;35300.0
1318;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;33600.0;35900.0
1319;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;34200.0;36500.0
1320;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;34800.0;37100.0
1321;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;35400.0;37700.0
1322;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;36000.0;38300.0
1323;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;36600.0;38900.0
1324;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;37200.0;39500.0
1325;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;37800.0;40100.0
1326;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;38400.0;40700.0
1327;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;39000.0;41300.0
1328;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;39600.0;41900.0
1329;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;40200.0;42500.0
1330;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;40800.0;43100.0
1331;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;41400.0;43700.0
1332;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;42000.0;44300.0
1333;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;42600.0;44900.0
1334;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;43200.0;45500.0
1335;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;43800.0;46100.0
1336;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;44400.0;46700.0
1337;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;45000.0;47300.0
1338;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;45600.0;47900.0
1339;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;46200.0;48500.0
1340;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;46800.0;49100.0
1341;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;47400.0;49700.0
1342;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;48000.0;50300.0
1343;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;48600.0;50900.0
1344;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;49200.0;51500.0
1345;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;49800.0;52100.0
1346;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;50400.0;52700.0
1347;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;51000.0;53300.0
1348;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;51600.0;53900.0
1349;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;52200.0;54500.0
1350;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;52800.0;55100.0
1351;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;53400.0;55700.0
1352;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;54000.0;56300.0
1353;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;54600.0;56900.0
1354;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;55200.0;57500.0
1355;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;55800.0;58100.0
1356;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;56400.0;58700.0
1357;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;57000.0;59300.0
1358;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;57600.0;59900.0
1359;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;58200.0;60500.0
1360;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;58800.0;61100.0
1361;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;59400.0;61700.0
1362;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;60000.0;62300.0
1363;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;60600.0;62900.0
1364;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;61200.0;63500.0
1365;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;61800.0;64100.0
1366;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;62400.0;64700.0
1367;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;63000.0;65300.0
1368;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;63600.0;65900.0
1369;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;64200.0;66500.0
1370;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;64800.0;67100.0
1371;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;65400.0;67700.0
1372;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;66000.0;68300.0
1373;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;66600.0;68900.0
1374;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;67200.0;69500.0
1375;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;67800.0;70100.0
1376;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;68400.0;70700.0
1377;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;69000.0;71300.0
1378;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;69600.0;71900.0
1379;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;70200.0;72500.0
1380;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;70800.0;73100.0
1381;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;71400.0;73700.0
1382;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;72000.0;74300.0
1383;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;72600.0;74900.0
1384;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;73200.0;75500.0
1385;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;73800.0;76100.0
1386;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;74400.0;76700.0
1387;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;75000.0;77300.0
1388;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;75600.0;77900.0
1389;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;76200.0;78500.0
1390;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;76800.0;79100.0
1391;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;77400.0;79700.0
1392;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;78000.0;80300.0
1393;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;78600.0;80900.0
1394;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;79200.0;81500.0
1395;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;79800.0;82100.0
1396;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;80400.0;82700.0
1397;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;81000.0;83300.0
1398;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;81600.0;83900.0
1399;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;82200.0;84500.0
1400;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;82800.0;85100.0
1401;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;83400.0;85700.0
1402;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;84000.0;86300.0
1403;282_10948;agg_10948_0_10802_38;10948_29;Cicerostraße;84600.0;86900.0
1404;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;15960.0;17900.0
1405;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;17160.0;19100.0
1406;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;18360.0;20300.0
1407;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;19560.0;21500.0
1408;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;20760.0;22700.0
1409;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;21960.0;23900.0
1410;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;23160.0;25100.0
1411;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;24360.0;26300.0
1412;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;25560.0;27500.0
1413;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;26760.0;28700.0
1414;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;27960.0;29900.0
1415;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;29160.0;31100.0
1416;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;30360.0;32300.0
1417;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;31560.0;33500.0
1418;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;32760.0;34700.0
1419;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;33960.0;35900.0
1420;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;35160.0;37100.0
1421;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;36360.0;38300.0
1422;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;37560.0;39500.0
1423;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;38760.0;40700.0
1424;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;39960.0;41900.0
1425;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;41160.0;43100.0
1426;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;42360.0;44300.0
1427;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;43560.0;45500.0
1428;283_10956;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;Cicerostraße;44760.0;46700.0
