station_id,peak_power,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400,90000,93600,97200,100800,104400
cd_muellerstrasse_01,6289,0.0,0.0,0.0,0.0,0.0,1558.67928135,42223.314604,99780.594788,264318.984842,350333.52463999996,575986.30359,1628473.47133,3881825.75606,3310462.9366,3738827.4803,3924535.9902,2735778.33023,2557673.22133,1016869.10179,1004112.61997,382232.986647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cd_cicerostrasse_01,5500,0.0,0.0,0.0,0.0,0.0,13970.3487,74310.1755,87234.257,240293.27300000002,259796.0475,461205.69,1759435.5350000001,2915990.5500000003,3073141.7750000004,3423682.35,3487946.33,2093910.8299999998,2183032.39,560498.642,921645.7799999999,310903.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_9735_25,18,0.0,0.0,0.0,0.0,0.0,4.45676814,313.78409999999997,285.495606,756.32418,1017.592434,1509.40476,4782.1134600000005,9808.9497,9866.64006,10697.854679999999,11300.262480000001,8441.7156,8003.84166,1377.92502,3195.64854,1047.6549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_10994_37,12,0.0,0.0,0.0,0.0,0.0,2.97117876,209.18939999999998,190.33040400000002,504.21611999999993,678.394956,1006.2698399999999,3188.07564,6539.29764,6577.758600000001,7131.9012,7533.507599999999,5627.81208,5335.91196,918.61668,2130.5004,698.465472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_11658_39,25,0.0,0.0,0.0,0.0,0.0,200.548825,260.928325,396.3641,739.3965,1096.3354000000002,3859.37925,8945.247500000001,10479.943,15087.717499999999,17524.739,15516.601499999999,11012.75175,3798.4975,4452.89725,4203.177500000001,1245.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_11800_21,37,0.0,0.0,0.0,0.0,0.0,296.387131,499.855977,586.612541,1399.840906,1405.87975,4214.58231,11212.010100000001,16434.14829,21910.08169,25232.00829,22965.173319999998,11295.14984,8368.80578,3895.28008,6652.8997,2099.8905999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_10661_32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_11804_0,37,0.0,0.0,0.0,0.0,0.0,296.382284,499.855977,586.612541,1399.840906,1405.87975,4214.58231,11212.010100000001,16434.14829,21910.08169,25232.013099999996,22965.179979999997,11295.14984,8368.80652,3895.28008,6652.895259999999,2099.88579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_10789_0,12,0.0,0.0,0.0,0.0,0.0,30.486136800000004,162.108576,190.27494,524.064516,566.712,1006.0312799999999,3839.0178000000005,6366.245999999999,6708.188400000001,7472.208,7601.3508,4558.580400000001,4763.61552,1223.0058000000001,2010.5528399999998,674.9268480000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_9873_50,312,0.0,0.0,0.0,0.0,0.0,792.6395568,4214.822976,4947.14844,13625.677416,14734.511999999999,26156.81328,99814.4472,165522.39599999998,174413.00759999998,194277.73872,197635.98504,118523.47416,123855.89736,31798.150800000003,52278.40488,17549.41812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_12422_0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_9724_18,25,0.0,0.0,0.0,0.0,0.0,6.19530875,167.84062500000002,396.63815,1029.8295,1519.974325,2611.8215,5449.21425,14780.978500000001,14160.364999999998,13608.335,15381.013500000001,10875.34625,9424.71325,4000.763,2861.6394,1660.3864999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_10785_23,12,0.0,0.0,0.0,0.0,0.0,30.486136800000004,162.108576,190.27494,524.064516,566.712,1006.0312799999999,3839.0178000000005,6366.2454,6708.188400000001,7472.208,7601.3508,4558.580400000001,4763.61768,1223.0058000000001,2010.5613600000001,674.9307839999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_9646_49,31,0.0,0.0,0.0,0.0,0.0,7.67727741,540.428456,491.708143,1302.59675,1752.5657179999998,2599.585755,8235.93988,16893.1555,16967.5121,18423.907600000002,19436.7582,14538.14192,13758.1813,2373.14734,5476.34313,1804.22015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
