station_id,peak_power,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400,90000,93600,97200,100800,104400
cd_muellerstrasse_01,6289,0.0,0.0,0.0,0.0,0.0,0.24784215,6.713836,15.865892,42.028778,55.70576,91.58631,258.93997,617.24054,526.3894,594.5027,624.0318,435.01007,406.68997,161.69011,159.66173,60.778023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cd_cicerostrasse_01,5500,0.0,0.0,0.0,0.0,0.0,2.5400634,13.510941,15.860774,43.689686,47.235645,83.85558,319.89737,530.1801,558.75305,622.4877,634.17206,380.71106,396.91498,101.908844,167.57196,56.527924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_11658_39,25,0.0,0.0,0.0,0.0,0.0,8.021953,10.437133,15.854564,29.57586,43.853416,154.37517,357.8099,419.19772,603.5087,700.98956,620.66406,440.51007,151.9399,178.11589,168.1271,49.80134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_12422_0,37,0.0,0.0,0.0,0.0,0.0,7.4584007,16.653128,15.871274,28.79128,71.87558,93.3474,298.8123,541.37634,646.24207,626.6183,550.8256,500.55392,273.77777,65.609695,194.29767,68.84405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_9646_49,31,0.0,0.0,0.0,0.0,0.0,0.24765411,17.433176,15.861553,42.01925,56.534378,83.857605,265.67548,544.9405,547.3391,594.3196,626.9922,468.97232,443.8123,76.55314,176.65623,58.20065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_9873_50,312,0.0,0.0,0.0,0.0,0.0,2.5405114,13.509048,15.856245,43.672043,47.226,83.83594,319.9181,530.5205,559.01605,622.68506,633.44867,379.88293,396.97403,101.91715,167.55899,56.248135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_agg_10045_25_11089_9_12475_23,18,0.0,0.0,0.0,0.0,0.0,0.24756512,7.447535,15.8676815,27.149942,38.025097,88.168655,269.0685,526.6169,737.76697,587.7465,594.15674,478.71558,267.09232,95.14322,98.47973,73.48698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0,100,0.0,0.0,0.0,0.0,0.0,0.2478898,6.712752,18.233128,41.178295,50.619022,80.42569,340.2145,610.0845,515.255,640.68854,624.29175,420.41476,417.25015,195.59761,178.97322,54.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_agg_10142_44_10136_0_9897_50_9889_0,149,0.0,0.0,0.0,0.0,0.0,0.24795765,8.183965,27.097672,44.522938,43.0428,83.854164,365.40234,529.1595,502.08612,606.9065,646.57465,473.4016,418.86786,211.11324,155.55019,58.8308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1,31,0.0,0.0,0.0,0.0,0.0,8.227753,7.4402037,24.639345,27.105888,50.58106,104.39777,446.11252,426.2531,551.7105,721.6022,591.8512,414.3568,154.46985,256.31732,169.24008,31.418121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_agg_10437_0_11755_0_12113_0_10437_1_11755_1_12113_1_11941_24,68,0.0,0.0,0.0,0.0,0.0,2.5400634,13.510941,15.860774,43.689686,47.235645,83.85558,319.89764,530.1816,558.75415,622.4891,634.17303,380.7107,396.9099,101.908844,167.54515,56.515896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_agg_10661_0_10064_29_10663_31_10066_0,25,0.0,0.0,0.0,0.0,0.0,0.24762425,26.271112,15.861186,40.349724,73.56537,96.72943,247.79774,537.56213,588.0405,608.0262,627.78455,541.4398,381.66068,71.49923,158.15811,67.74428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_agg_10671_36_11882_47_11989_25,375,0.0,0.0,0.0,0.0,0.0,0.24781235,6.713625,15.865526,41.19318,60.798973,104.47286,217.96857,591.2364,566.4126,544.3315,615.23645,435.01202,376.98776,160.03096,114.46912,66.43982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_agg_10804_21_10804_22_11538_46_11538_47_10481_5,25,0.0,0.0,0.0,0.0,0.0,0.24759823,17.43245,15.860867,42.01801,56.532913,83.85582,265.67294,544.9407,548.1456,594.3234,627.7883,468.98114,444.6511,76.55139,177.53624,58.206017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cs_agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21,62,0.0,0.0,0.0,0.0,0.0,8.014155,13.509621,15.854393,37.833538,37.99675,113.90763,303.02734,444.16602,592.1636,681.9437,620.6766,305.2737,226.1833,105.27784,179.79103,56.750336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
